interface_id,department,create_time,statistic_cycle,biz_name,level,object_type,stability,timeliness,completeness,accuracy,consistency,uniqueness,normativity,interface_business_level_id
100390,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280679
100390,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280680
100390,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280681
100390,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280682
100391,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280683
100391,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280684
100391,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280685
100391,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280686
100391,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280687
100391,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280688
100392,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280689
100392,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280690
100392,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280691
100392,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280692
100392,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280693
100392,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280694
100394,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280695
100394,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280696
100394,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280697
100394,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280698
100394,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280699
100394,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280700
100395,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280701
100395,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280702
100395,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280703
100395,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280704
100395,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280705
100395,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280706
100396,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280707
100396,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280708
100396,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280709
100396,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280710
100396,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280711
100396,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280712
100397,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280713
100397,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280714
100397,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280715
100397,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280716
100397,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280717
100397,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280718
100398,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280719
100398,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280720
100398,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280721
100398,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280722
100398,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280723
100398,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280724
100399,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280725
100399,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280726
100399,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280727
100399,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280728
100399,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280729
100399,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280730
100400,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280731
100400,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280732
100400,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280733
100400,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280734
100400,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280735
100400,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280736
100401,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280737
100401,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280738
100401,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280739
100401,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280740
100401,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280741
100401,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280742
100402,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280743
100402,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280744
100402,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280745
100402,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280746
100402,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280747
100402,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280748
100403,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280749
100403,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280750
100403,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280751
100403,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280752
100403,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280753
100403,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280754
100404,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280755
100404,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280756
100404,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280757
100404,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280758
100404,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280759
100404,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280760
100405,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280761
100405,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280762
100405,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280763
100405,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280764
100405,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280765
100405,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280766
100406,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280767
100406,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280768
100406,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280769
100406,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280770
100406,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280771
100406,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280772
100407,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280773
100407,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280774
100407,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280775
100407,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280776
100407,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280777
100407,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280778
100408,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280779
100408,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280780
100408,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280781
100408,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280782
100408,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280783
100408,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280784
100409,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280785
100409,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280786
100409,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280787
100409,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280788
100409,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280789
100409,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280790
100410,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280791
100410,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280792
100410,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280793
100410,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280794
100410,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280795
100410,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280796
100411,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280797
100411,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280798
100411,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280799
100411,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280800
100411,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280801
100411,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280802
100412,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280803
100412,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280804
100412,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280805
100412,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280806
100412,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280807
100412,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280808
100413,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280809
100413,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280810
100413,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280811
100413,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280812
100413,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280813
100413,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280814
100414,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280815
100414,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280816
100414,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280817
100414,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280818
100414,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280819
100414,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280820
100415,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280821
100415,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280822
100415,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280823
100415,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280824
100415,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280825
100415,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280826
100416,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280827
100416,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280828
100416,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280829
100416,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280830
100416,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280831
100416,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280832
100417,-,20250629,1,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793280833
100417,-,20250629,1,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793280834
100417,-,20250629,2,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793280835
100417,-,20250629,2,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793280836
100417,-,20250629,3,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793280837
100417,-,20250629,3,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793280838
100418,-,20250629,1,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793280839
100418,-,20250629,1,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793280840
100418,-,20250629,2,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793280841
100418,-,20250629,2,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793280842
100418,-,20250629,3,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793280843
100418,-,20250629,3,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793280844
100419,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280845
100419,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280846
100419,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280847
100419,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280848
100419,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280849
100419,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280850
100420,-,20250629,1,其他,P5,1,100%,80%,100%,100%,100%,100%,100%,1753793280851
100420,-,20250629,1,其他,P5,2,100%,80%,100%,100%,100%,100%,100%,1753793280852
100420,-,20250629,2,其他,P5,1,100%,80%,100%,100%,100%,100%,100%,1753793280853
100420,-,20250629,2,其他,P5,2,100%,80%,100%,100%,100%,100%,100%,1753793280854
100420,-,20250629,3,其他,P5,1,100%,80%,100%,100%,100%,100%,100%,1753793280855
100420,-,20250629,3,其他,P5,2,100%,80%,100%,100%,100%,100%,100%,1753793280856
100421,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280857
100421,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280858
100421,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280859
100421,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280860
100421,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280861
100421,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280862
100422,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280863
100422,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280864
100422,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280865
100422,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280866
100422,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280867
100422,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280868
100423,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280869
100423,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280870
100423,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280871
100423,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280872
100423,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280873
100423,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280874
100425,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280875
100425,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280876
100425,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280877
100425,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280878
100425,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280879
100425,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280880
100426,信息系统部,20250629,1,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793280881
100426,信息系统部,20250629,1,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793280882
100426,信息系统部,20250629,2,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793280883
100426,信息系统部,20250629,2,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793280884
100426,信息系统部,20250629,3,一经,P0,1,100%,100%,100%,100%,100%,100%,100%,1753793280885
100426,信息系统部,20250629,3,一经,P0,2,100%,100%,100%,100%,100%,100%,100%,1753793280886
100427,信息系统部,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280887
100427,信息系统部,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280888
100427,信息系统部,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280889
100427,信息系统部,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280890
100427,信息系统部,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280891
100427,信息系统部,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280892
100428,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280893
100428,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280894
100428,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280895
100428,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280896
100428,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280897
100428,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280898
100429,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280899
100429,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280900
100429,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280901
100429,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280902
100429,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280903
100429,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280904
100430,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280905
100430,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280906
100430,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280907
100430,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280908
100430,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280909
100430,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280910
100431,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280911
100431,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280912
100431,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280913
100431,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280914
100431,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280915
100431,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280916
100432,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280917
100432,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280918
100432,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280919
100432,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280920
100432,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280921
100432,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280922
100433,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280923
100433,-,20250629,1,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280924
100433,-,20250629,2,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280925
100433,-,20250629,2,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280926
100433,-,20250629,3,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280927
100433,-,20250629,3,其他,P5,2,100%,100%,100%,100%,100%,100%,100%,1753793280928
100434,-,20250629,1,其他,P5,1,100%,100%,100%,100%,100%,100%,100%,1753793280929
