interface_id,department,create_time,biz_name,level,stability_scan,scan_timeliness,stability_clean,cleaning_timeliness,stability_convert,conversion_timeliness,stability_warehouse,warehousing_timeliness,stability_check,inspection_timeliness,accuracy_sample_field,consistency_file_record,completeness_file_field,uniqueness_primary_key,normativity_field_format,statistic_cycle,statistic_week_month,metric_trend_id,metric_type
106349,信息系统部,20250727,一经,P0,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080704,-
106350,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080711,-
106351,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080718,-
106352,信息系统部,20250727,一经,P0,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080725,-
106353,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080732,-
106354,集团客户部,20250727,一经,P0,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080739,-
106387,客户运营中心-政企运营室,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080746,-
106388,客户运营中心-政企运营室,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080753,-
106389,客户运营中心-政企运营室,20250727,其他,P5,100%,50%,100%,50%,100%,50%,100%,50%,100%,50%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080760,-
106390,客户运营中心-政企运营室,20250727,其他,P5,100%,50%,100%,50%,100%,50%,100%,50%,100%,50%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080767,-
106408,集团客户部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080774,-
106409,集团客户部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080781,-
106410,集团客户部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080788,-
106411,集团客户部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080795,-
106412,集团客户部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080802,-
106413,集团客户部,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080809,-
106414,集团客户部,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080816,-
106425,渠道运营中心,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080823,-
106426,市场部,20250727,其他,P5,100%,0%,100%,50%,100%,50%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080830,-
106427,-,20250727,一经,P0,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080837,-
106437,网格和渠道运营中心,20250727,其他,P5,100%,50%,100%,50%,100%,50%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080844,-
106440,-,20250727,其他,P5,100%,0%,100%,0%,100%,50%,100%,50%,100%,50%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080851,-
106447,客户运营中心,20250727,其他,P5,100%,100%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080858,-
106465,市场部,20250727,一经,P0,100%,50%,100%,50%,100%,50%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080865,-
106474,产品研发中心,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080872,-
106485,网格和渠道运营中心,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080879,-
106486,网格和渠道运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080886,-
106487,网格和渠道运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080893,-
106489,信息系统部,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080900,-
106490,客户运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080907,-
106491,客户运营中心,20250727,其他,P5,100%,50%,100%,50%,100%,50%,100%,50%,100%,50%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080914,-
106503,网格和渠道运营中心,20250727,其他,P5,100%,50%,100%,50%,100%,50%,100%,50%,100%,50%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080921,-
106504,网格和渠道运营中心,20250727,其他,P5,100%,50%,100%,50%,100%,50%,100%,50%,100%,50%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080928,-
106505,网格和渠道运营中心,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080935,-
106506,网格和渠道运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080942,-
106507,网格和渠道运营中心,20250727,其他,P5,100%,50%,100%,50%,100%,50%,100%,50%,100%,50%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080949,-
106508,网格和渠道运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080956,-
106509,网格和渠道运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080963,-
106510,网格和渠道运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080970,-
106511,网格和渠道运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080977,-
106512,网格和渠道运营中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080984,-
106517,集团客户部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080991,-
106527,内审部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870080998,-
106528,内审部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081005,-
106529,内审部,20250727,一经,P0,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081012,-
106530,内审部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081019,-
106531,内审部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081026,-
106532,内审部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081033,-
106533,内审部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081040,-
106534,内审部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081047,-
106535,内审部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081054,-
106536,内审部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081061,-
106537,内审部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081068,-
106538,内审部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081075,-
106539,内审部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081082,-
106540,内审部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081089,-
106541,内审部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081096,-
106542,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081103,-
106543,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081110,-
106546,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081117,-
106548,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081124,-
106563,集团客户部,20250727,一经,P0,100%,0%,100%,0%,100%,50%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081131,-
106564,集团客户部,20250727,其他,P5,100%,50%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081138,-
106714,网格和渠道运营中心,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081145,-
106715,网格和渠道运营中心,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081152,-
106716,服务管理部,20250727,一经,P0,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081159,-
106717,服务管理部,20250727,一经,P0,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081166,-
106732,-,20250727,一经,P0,100%,0%,100%,0%,100%,0%,100%,100%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081173,-
106736,-,20250727,一经,P0,100%,100%,100%,0%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081180,-
106747,-,20250727,一经,P0,100%,100%,100%,0%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081187,-
106758,-,20250727,一经,P0,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081194,-
106766,-,20250727,一经,P0,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081201,-
106773,-,20250727,一经,P0,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081208,-
106774,-,20250727,一经,P0,100%,100%,100%,100%,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081215,-
106775,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081222,-
106776,-,20250727,其他,P5,100%,50%,100%,100%,100%,100%,100%,50%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081229,-
106777,信息系统部,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081236,-
106778,信息系统部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081243,-
106787,内审部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081250,-
106788,内审部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081257,-
106789,内审部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081264,-
106790,内审部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081271,-
106791,内审部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081278,-
106792,内审部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081285,-
106793,内审部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081292,-
106794,内审部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081299,-
106795,内审部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081306,-
106796,内审部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081313,-
106797,内审部,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081320,-
106812,服务管理部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081327,-
106813,客户运营中心,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081334,-
106818,服务管理部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081341,-
106819,服务管理部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081348,-
106820,服务管理部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081355,-
106821,服务管理部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081362,-
106822,服务管理部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081369,-
106823,服务管理部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081376,-
106824,服务管理部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081383,-
106825,服务管理部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081390,-
106830,市场部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081397,-
106831,市场部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081404,-
106832,市场部,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081411,-
106843,产品研发中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081418,-
106844,产品研发中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081425,-
106845,产品研发中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081432,-
106846,产品研发中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081439,-
106847,产品研发中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081446,-
106848,产品研发中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081453,-
106849,产品研发中心,20250727,其他,P5,100%,100%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081460,-
106850,产品研发中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081467,-
106851,产品研发中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081474,-
106852,产品研发中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081481,-
106853,产品研发中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081488,-
106854,产品研发中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081495,-
106855,产品研发中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081502,-
106856,产品研发中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081509,-
106857,产品研发中心,20250727,其他,P5,100%,100%,100%,100%,100%,100%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081516,-
106858,产品研发中心,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081523,-
106859,产品研发中心,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,0%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081530,-
106860,产品研发中心,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081537,-
106861,产品研发中心,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081544,-
106862,产品研发中心,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081551,-
106863,产品研发中心,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081558,-
106864,产品研发中心,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081565,-
106865,产品研发中心,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081572,-
106866,产品研发中心,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081579,-
106867,产品研发中心,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081586,-
106868,产品研发中心,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081593,-
106869,产品研发中心,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081600,-
106870,产品研发中心,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081607,-
106871,产品研发中心,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081614,-
106872,产品研发中心,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081621,-
106873,产品研发中心,20250727,其他,P5,100%,100%,100%,100%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081628,-
106881,-,20250727,其他,P5,100%,0%,100%,0%,100%,0%,100%,0%,100%,0%,100%,100%,100%,100%,100%,2,20250721-20250727,1753870081635,-
